,CityID,pic
0,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/10/2d/cf/austin.jpg?w=500&h=-1&s=1"")"
1,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/d7/6d/7d/view-from-the-lbj-library.jpg?w=500&h=400&s=1"")"
2,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/2d/58/4e/lobby.jpg?w=300&h=300&s=1"")"
3,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/9b/8d/87/hotel-ella-in-austin.jpg?w=300&h=300&s=1"")"
4,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/e0/4e/f7/guest-room.jpg?w=300&h=300&s=1"")"
5,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/02/8b/6e/exterior.jpg?w=300&h=300&s=1"")"
6,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/99/1b/a0/fairmont-austin.jpg?w=300&h=300&s=1"")"
7,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/87/56/ce/guest-room-view-2.jpg?w=300&h=300&s=1"")"
8,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/0d/39/43/d7a18b3c-3009-4123.jpg?w=400&h=-1&s=1"")"
9,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/5d/2a/38/b095a033-1bd2-460b.jpg?w=400&h=-1&s=1"")"
10,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/38/74/df/the-historic-driskill.jpg?w=300&h=300&s=1"")"
11,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/23/90/08/o-henry-home-museum.jpg?w=300&h=300&s=1"")"
12,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/ea/99/a3/rainey-street-historic.jpg?w=300&h=-1&s=1"")"
13,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/e4/35/f8/f2bac3a5-5479-4c22.jpg?w=900&h=500&s=1"")"
14,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/10/2d/cf/austin.jpg?w=200&h=-1&s=1"")"
15,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/a0/aa/e3/getlstd-property-photo.jpg?w=200&h=-1&s=1"")"
16,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/38/e8/c6/photo2jpg.jpg?w=300&h=300&s=1"")"
17,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-s/00/1d/88/11/mayfield-park-cottage.jpg?w=300&h=300&s=1"")"
18,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/54/b7/fe/looking-at-the-skyline.jpg?w=300&h=400&s=1"")"
19,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/a5/11/2a/14ee3c09-2955-42a0.jpg?w=900&h=500&s=1"")"
20,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/10/2d/cf/austin.jpg?w=200&h=-1&s=1"")"
21,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/f3/ff/d7/south-congress.jpg?w=100&h=-1&s=1"")"
22,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/d9/ba/b5/c798bd37-fc19-4ce7.jpg?w=900&h=500&s=1"")"
23,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/10/2d/cf/austin.jpg?w=200&h=-1&s=1"")"
24,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/40/20/03/great-lighting-and-cozy.jpg?w=100&h=-1&s=1"")"
25,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/1f/65/19/f25b189b-8be5-48c9.jpg?w=900&h=500&s=1"")"
26,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/10/2d/cf/austin.jpg?w=200&h=-1&s=1"")"
27,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/e8/cb/a3/santa-barbara-adventure.jpg?w=200&h=-1&s=1"")"
28,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/66/f2/c5/texas-military-forces.jpg?w=300&h=300&s=1"")"
29,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/2a/2e/52/book-people-on-a-saturday.jpg?w=300&h=300&s=1"")"
30,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/18/a9/d9/jazz-attack-euge-peter.jpg?w=300&h=300&s=1"")"
31,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/b9/65/4d/4a6de93d-cc10-454b.jpg?w=900&h=500&s=1"")"
32,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/10/2d/cf/austin.jpg?w=200&h=-1&s=1"")"
33,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/38/e8/c6/photo2jpg.jpg?w=200&h=-1&s=1"")"
34,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/52/0d/db/pool.jpg?w=300&h=300&s=1"")"
35,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/7f/c2/30/orangewood-inn-suites.jpg?w=300&h=300&s=1"")"
36,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/6a/1e/d3/guest-room-with-two-beds.jpg?w=300&h=300&s=1"")"
37,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/cd/bc/69/6914dcc6-0709-47c3.jpg?w=900&h=-1&s=1"")"
38,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/10/2d/cf/austin.jpg?w=200&h=-1&s=1"")"
39,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/28/96/cd/austin-city-limits-festival.jpg?w=200&h=-1&s=1"")"
40,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/39/7c/7a/bff12e1d-f51b-4cd8.jpg?w=900&h=500&s=1"")"
41,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/10/2d/cf/austin.jpg?w=200&h=-1&s=1"")"
42,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/83/90/b4/lake-austin-spa-resort.jpg?w=200&h=-1&s=1"")"
43,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/9e/e3/ed/austin.jpg?w=300&h=300&s=1"")"
44,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/a0/ab/07/sunset-capital-of-texas.jpg?w=300&h=300&s=1"")"
45,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-s/01/f0/6f/cc/franklin-barbecue.jpg?w=300&h=300&s=1"")"
46,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/38/e8/c6/photo2jpg.jpg?w=300&h=300&s=1"")"
47,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-s/00/18/5d/a7/mount-bonnell-down-the.jpg?w=300&h=300&s=1"")"
48,g30196,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-s/00/1d/88/11/mayfield-park-cottage.jpg?w=300&h=300&s=1"")"
