,CityID,pic
0,g37835,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/5b/ae/17/capitol-building.jpg?w=500&h=400&s=1"")"
1,g37835,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/67/b2/56/greater-des-moines-botanical.jpg?w=500&h=300&s=1"")"
2,g37835,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/01/1e/47/photo1jpg.jpg?w=900&h=-1&s=1"")"
3,g37835,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/5c/b4/c9/polk-county-court-house.jpg?w=100&h=-1&s=1"")"
4,g37835,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/a5/84/b9/des-moines-art-center.jpg?w=300&h=300&s=1"")"
5,g37835,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/ac/25/de/state-historical-museum.jpg?w=300&h=300&s=1"")"
6,g37835,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/6a/69/ac/world-food-prize-hall.jpg?w=300&h=300&s=1"")"
7,g37835,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/af/5e/d2/centro-restaurant.jpg?w=300&h=-1&s=1"")"
8,g37835,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/a2/75/99/midwest-s-best-filet.jpg?w=300&h=300&s=1"")"
9,g37835,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/12/f5/98/20160923-172602-largejpg.jpg?w=300&h=300&s=1"")"
10,g37835,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/b2/b1/08/photo0jpg.jpg?w=900&h=-1&s=1"")"
11,g37835,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/0f/10/5c/des-lux-hotel.jpg?w=300&h=300&s=1"")"
12,g37835,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/6d/47/d9/exterior.jpg?w=300&h=300&s=1"")"
13,g37835,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/6d/c5/a7/exterior.jpg?w=300&h=300&s=1"")"
14,g37835,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/ba/a1/3e/clive-greenbelt-trail.jpg?w=1000&h=700&s=1"")"
15,g37835,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/ba/a1/36/clive-greenbelt-trail.jpg?w=200&h=-1&s=1"")"
16,g37835,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/2e/5f/10/150-beers-come-for-the.jpg?w=300&h=300&s=1"")"
17,g37835,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/16/d0/05/getlstd-property-photo.jpg?w=300&h=300&s=1"")"
18,g37835,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/d9/48/0d/the-bar-at-noce.jpg?w=300&h=300&s=1"")"
19,g37835,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/1b/36/92/des-moines-art-center.jpg?w=900&h=-1&s=1"")"
20,g37835,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/30/c7/9b/third-floor-looking-towards.jpg?w=300&h=400&s=1"")"
21,g37835,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/92/d0/18/des-moines-civic-center.jpg?w=300&h=300&s=1"")"
22,g37835,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/f5/d5/13/you-won-t-go-hungry-with.jpg?w=300&h=300&s=1"")"
23,g37835,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/f0/2f/6a/here-is-the-cheese-and.jpg?w=300&h=300&s=1"")"
24,g37835,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/ba/75/47/flying-mango.jpg?w=300&h=300&s=1"")"
