,CityID,pic
0,g60922,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/95/c5/3d/takashi.jpg?w=300&h=300&s=1"")"
1,g60922,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/01/25/92/valter-himself.jpg?w=300&h=300&s=1"")"
2,g60922,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/4d/80/cb/bombay-house-salt-lake.jpg?w=300&h=300&s=1"")"
3,g60922,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/53/75/34/beautiful-views-minutes.jpg?w=300&h=-1&s=1"")"
4,g60922,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/e2/64/8f/blansh-lake-trail.jpg?w=300&h=300&s=1"")"
5,g60922,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/34/49/7c/simpson-springs.jpg?w=300&h=300&s=1"")"
6,g60922,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/cf/63/6d/photo0jpg.jpg?w=300&h=-1&s=1"")"
7,g60922,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/87/75/e2/caputo-s-downtown-location.jpg?w=300&h=300&s=1"")"
8,g60922,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/b6/54/20/20160623-111817-largejpg.jpg?w=300&h=300&s=1"")"
9,g60922,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/7c/70/de/the-grand-america-hotel.jpg?w=300&h=300&s=1"")"
10,g60922,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/85/cf/b5/the-little-america-hotel.jpg?w=300&h=300&s=1"")"
11,g60922,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/02/a5/f0/exterior.jpg?w=300&h=300&s=1"")"
12,g60922,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/2c/65/d1/the-outside-of-the-clark.jpg?w=1000&h=700&s=1"")"
13,g60922,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/08/4b/87/clark-planetarium.jpg?w=100&h=-1&s=1"")"
14,g60922,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-c/2560x500/17/f9/91/6e/caption.jpg?w=900&h=-1&s=1"")"
15,g60922,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/51/29/de/museum-of-church-history.jpg?w=300&h=300&s=1"")"
16,g60922,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/02/52/4e/daughters-of-the-utah.jpg?w=300&h=300&s=1"")"
17,g60922,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/82/5a/0b/land-cruiser-heritage.jpg?w=300&h=300&s=1"")"
18,g60922,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/ed/5d/47/273af5a7-30ce-4f6e.jpg?w=900&h=-1&s=1"")"
