,CityID,pic
0,g46874,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/ef/5f/33/van-gogh-cafe-at-grounds.jpg?w=300&h=300&s=1"")"
1,g46874,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/4e/f7/b6/totally-unsanitary-greasy.jpg?w=300&h=300&s=1"")"
2,g46874,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/ca/fa/7b/20170325-164931-largejpg.jpg?w=300&h=300&s=1"")"
3,g46874,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/13/da/a3/trenton-farmers-market.jpg?w=300&h=300&s=1"")"
4,g46874,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/ba/55/24/new-jersey-state-museum.jpg?w=300&h=300&s=1"")"
5,g46874,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/ed/ab/6c/river-horse-brewery.jpg?w=300&h=300&s=1"")"
6,g46874,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/2b/c1/b9/william-trent-house-circa.jpg?w=300&h=300&s=1"")"
7,g46874,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/ed/f0/e3/rockville-climbing-center.jpg?w=300&h=300&s=1"")"
8,g46874,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/c5/f7/14/good-view-seats-almost.jpg?w=300&h=300&s=1"")"
9,g46874,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/e0/78/9c/antipasto-italiano-bruschetta.jpg?w=300&h=300&s=1"")"
10,g46874,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/5f/2b/2e/i-3-happy-hour.jpg?w=300&h=-1&s=1"")"
11,g46874,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/ee/ad/6d/palermo-s.jpg?w=300&h=300&s=1"")"
12,g46874,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/08/bd/ac/blooming-grove-inn.jpg?w=300&h=300&s=1"")"
13,g46874,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/89/8f/d0/cafe-seventy-two.jpg?w=300&h=300&s=1"")"
14,g46874,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/70/56/40/our-canned-goods-are.jpg?w=300&h=300&s=1"")"
15,g46874,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/ea/45/40/482a0321-280b-4632.jpg?w=900&h=-1&s=1"")"
16,g46874,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/17/5c/b7/photo9jpg.jpg?w=200&h=-1&s=1"")"
17,g46874,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/7d/81/e3/old-barracks-museum.jpg?w=200&h=-1&s=1"")"
18,g46874,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/c5/f7/14/good-view-seats-almost.jpg?w=900&h=-1&s=1"")"
19,g46874,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/c5/f7/14/good-view-seats-almost.jpg?w=200&h=-1&s=1"")"
20,g46874,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/9a/bb/e7/old-barracks-museum.jpg?w=1000&h=700&s=1"")"
21,g46874,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/7d/81/e3/old-barracks-museum.jpg?w=200&h=-1&s=1"")"
22,g46874,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/bb/81/11/old-barracks-museum.jpg?w=1000&h=700&s=1"")"
23,g46874,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/7d/81/e3/old-barracks-museum.jpg?w=200&h=-1&s=1"")"
24,g46874,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/7c/96/5f/mexican-mariachi-grill.jpg?w=300&h=300&s=1"")"
25,g46874,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/34/69/1c/taqueria-el-mariachi.jpg?w=300&h=400&s=1"")"
26,g46874,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/29/25/c9/mexican-mariachi-grill.jpg?w=300&h=300&s=1"")"
