,CityID,pic
0,g34675,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/5b/57/11/st-marks-lighthouse.jpg?w=500&h=-1&s=1"")"
1,g34675,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/32/18/48/photo2jpg.jpg?w=500&h=400&s=1"")"
2,g34675,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/5b/57/11/st-marks-lighthouse.jpg?w=200&h=-1&s=1"")"
3,g34675,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/33/ff/13/clearwater.jpg?w=500&h=-1&s=1"")"
4,g34675,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/e8/af/04/6651fd9a-5e37-4494-8fa5-1c93d7eeec2d.jpg?w=900&h=500&s=1"")"
5,g34675,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/5b/57/11/st-marks-lighthouse.jpg?w=200&h=-1&s=1"")"
6,g34675,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/fd/c4/6c/exterior.jpg?w=200&h=-1&s=1"")"
7,g34675,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/2a/e2/06/beautiful-place.jpg?w=300&h=300&s=1"")"
8,g34675,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/e6/72/29/1894-duryea.jpg?w=300&h=300&s=1"")"
9,g34675,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/20/f0/e9/florida-historic-capitol.jpg?w=300&h=300&s=1"")"
10,g34675,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/27/9e/ac/efb80828-de11-492a.jpg?w=900&h=-1&s=1"")"
11,g34675,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/91/00/a3/cypress-restaurant.jpg?w=300&h=-1&s=1"")"
12,g34675,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/7d/33/03/filet-mignon.jpg?w=300&h=300&s=1"")"
13,g34675,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/fa/16/f2/sage.jpg?w=300&h=300&s=1"")"
14,g34675,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/5b/57/18/st-marks-lighthouse.jpg?w=900&h=-1&s=1"")"
15,g34675,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/51/bf/e2/the-st-marks-lighthouse.jpg?w=200&h=-1&s=1"")"
16,g34675,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/bf/d5/b1/governor-s-inn.jpg?w=300&h=300&s=1"")"
17,g34675,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/c1/06/f1/the-park-avenue-inn.jpg?w=300&h=300&s=1"")"
18,g34675,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/2b/7a/20/photo7jpg.jpg?w=300&h=300&s=1"")"
19,g34675,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/41/cd/b0/st-marks-national-wildlife.jpg?w=900&h=-1&s=1"")"
20,g34675,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/41/83/39/florida-state-university.jpg?w=900&h=-1&s=1"")"
21,g34675,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/39/78/a9/fsu.jpg?w=200&h=-1&s=1"")"
22,g34675,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/2a/e2/06/beautiful-place.jpg?w=300&h=300&s=1"")"
23,g34675,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/e6/72/29/1894-duryea.jpg?w=300&h=300&s=1"")"
