,CityID,pic
0,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/65/6a/93/the-pond-on-misery.jpg?w=500&h=400&s=1"")"
1,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/4d/80/75/photo0jpg.jpg?w=500&h=400&s=1"")"
2,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/5f/51/b9/the-house-of-the-seven.jpg?w=500&h=-1&s=1"")"
3,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/e3/ea/7b/20180727-121027-largejpg.jpg?w=500&h=400&s=1"")"
4,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/19/08/d4/front-entrance.jpg?w=300&h=300&s=1"")"
5,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/6c/82/af/supqdd.jpg?w=300&h=300&s=1"")"
6,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/47/cd/75/the-hotel-salem.jpg?w=300&h=300&s=1"")"
7,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/5f/51/b9/the-house-of-the-seven.jpg?w=300&h=300&s=1"")"
8,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/5c/22/69/the-east-india-marine.jpg?w=300&h=300&s=1"")"
9,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/0a/ec/48/cemetary.jpg?w=300&h=300&s=1"")"
10,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/a6/89/03/morning-glory-bed-breakfast.jpg?w=300&h=300&s=1"")"
11,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/cc/95/55/amelia-payson-house.jpg?w=300&h=300&s=1"")"
12,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/98/c4/8a/the-merchant.jpg?w=300&h=300&s=1"")"
13,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/70/34/7b/encounters-with-the-americas.jpg?w=400&h=-1&s=1"")"
14,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-c/2560x500/19/a1/6d/74/caption.jpg?w=400&h=-1&s=1"")"
15,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/a9/c0/86/we-have-simply-the-best.jpg?w=300&h=300&s=1"")"
16,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/04/47/f3/honeymoon-suite-in-the.jpg?w=300&h=300&s=1"")"
17,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/0a/4f/9c/clipper-ship-inn.jpg?w=300&h=300&s=1"")"
18,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/8b/43/46/coach-house-inn.jpg?w=300&h=300&s=1"")"
19,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/4a/94/61/the-hall-was-used-as.jpg?w=300&h=300&s=1"")"
20,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/b3/7c/e2/harborside-house.jpg?w=300&h=300&s=1"")"
21,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/f6/e8/43/crow-haven-corner.jpg?w=300&h=300&s=1"")"
22,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/2f/c4/b6/look-for-this-sign-from.jpg?w=300&h=300&s=1"")"
23,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/a8/79/9a/omen-psychic-parlor-and.jpg?w=300&h=300&s=1"")"
24,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/f9/0c/ba/e239b649-8722-417a.jpg?w=900&h=500&s=1"")"
25,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/65/6a/93/the-pond-on-misery.jpg?w=100&h=-1&s=1"")"
26,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/c8/d6/f9/stanley-hotel.jpg?w=200&h=-1&s=1"")"
27,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/77/2e/f4/17d8d828-6fe4-4e27.jpg?w=900&h=-1&s=1"")"
28,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/65/6a/93/the-pond-on-misery.jpg?w=100&h=-1&s=1"")"
29,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/af/96/72/muir-woods-national-monument.jpg?w=200&h=-1&s=1"")"
30,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/cc/c2/7b/4fc118d6-05db-4e52.jpg?w=500&h=300&s=1"")"
31,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/1d/49/e4/c2cc16da-1988-4b42.jpg?w=400&h=-1&s=1"")"
32,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/f9/56/a5/c0ff0761-cdd3-436d.jpg?w=900&h=500&s=1"")"
33,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/c2/8e/ed/the-custom-house-where.jpg?w=100&h=-1&s=1"")"
34,g60954,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/3c/c8/00/photo5jpg.jpg?w=100&h=-1&s=1"")"
