,CityID,pic
0,g147415,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/5c/b0/db/new-providence-island.jpg?w=500&h=400&s=1"")"
1,g147415,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/0e/b9/a4/smooth-sailing.jpg?w=500&h=400&s=1"")"
2,g147415,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/35/3b/e7/photo0jpg.jpg?w=300&h=-1&s=1"")"
3,g147415,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/99/ed/63/challenger-slide.jpg?w=300&h=300&s=1"")"
4,g147415,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/97/b9/88/photo0jpg.jpg?w=300&h=300&s=1"")"
5,g147415,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/de/f8/a5/getlstd-property-photo.jpg?w=300&h=300&s=1"")"
6,g147415,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/21/2e/d2/jaws-beach.jpg?w=300&h=300&s=1"")"
7,g147415,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/d0/d3/00/the-sign-outside-the.jpg?w=300&h=300&s=1"")"
8,g147415,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/23/55/67/beach.jpg?w=300&h=300&s=1"")"
9,g147415,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/52/91/c2/a-30-room-boutique-hotel.jpg?w=300&h=300&s=1"")"
10,g147415,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/e3/5d/3f/beach.jpg?w=300&h=300&s=1"")"
11,g147415,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/23/d2/0f/41dd0577-690a-4f4a.jpg?w=500&h=300&s=1"")"
12,g147415,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f9/4e/4b/6b1e3e25-2f49-4460.jpg?w=400&h=300&s=1"")"
13,g147415,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/ab/0b/fa/ocean-club-golf-course.jpg?w=300&h=300&s=1"")"
14,g147415,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/d0/b1/19/our-flamingos-literally.jpg?w=300&h=300&s=1"")"
15,g147415,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/34/c3/c7/fish-fry.jpg?w=300&h=300&s=1"")"
16,g147415,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/d4/c1/1a/exterior.jpg?w=300&h=300&s=1"")"
17,g147415,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/7f/c4/35/compass-point-beach-resort.jpg?w=300&h=300&s=1"")"
18,g147415,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/e0/9d/16/resort-pool-with-sand.jpg?w=300&h=300&s=1"")"
19,g147415,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/87/e7/6b/7ae1a268-e7e1-4004.jpg?w=900&h=500&s=1"")"
20,g147415,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/33/f5/5a/nassau.jpg?w=500&h=-1&s=1"")"
21,g147415,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/33/f5/5c/paradise-island.jpg?w=300&h=-1&s=1"")"
22,g147415,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/45/51/db/resort-from-the-ocean.jpg?w=300&h=300&s=1"")"
23,g147415,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/e3/1e/d7/sandals-royal-bahamian.jpg?w=300&h=300&s=1"")"
24,g147415,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/91/68/a2/relax-by-the-pool.jpg?w=300&h=300&s=1"")"
25,g147415,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/5f/7a/87/fb4188f8-656f-407e.jpg?w=900&h=500&s=1"")"
26,g147415,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/c4/c3/75/pure-happiness.jpg?w=200&h=-1&s=1"")"
