,CityID,pic
0,g29786,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/dc/48/02/washington-park.jpg?w=500&h=400&s=1"")"
1,g29786,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/0b/6b/e2/nys-capitol-from-west.jpg?w=500&h=-1&s=1"")"
2,g29786,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/1a/ca/9c/a-view-of-the-new-york.jpg?w=500&h=400&s=1"")"
3,g29786,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/36/be/10/uss-slater-in-albany.jpg?w=500&h=400&s=1"")"
4,g29786,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/1a/ca/9c/a-view-of-the-new-york.jpg?w=300&h=300&s=1"")"
5,g29786,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/36/be/10/uss-slater-in-albany.jpg?w=300&h=300&s=1"")"
6,g29786,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/0b/6b/e2/nys-capitol-from-west.jpg?w=300&h=300&s=1"")"
7,g29786,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/d9/9f/31/imag6918-largejpg.jpg?w=300&h=300&s=1"")"
8,g29786,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/55/11/26/schuyler-mansion.jpg?w=300&h=300&s=1"")"
9,g29786,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/37/c1/18/corning-tower.jpg?w=300&h=300&s=1"")"
10,g29786,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/d7/62/82/exterior.jpg?w=300&h=300&s=1"")"
11,g29786,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/fa/c8/25/exterior.jpg?w=300&h=300&s=1"")"
12,g29786,"url(""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/d7/60/9b/reception.jpg?w=300&h=300&s=1"")"
