,CityID,Comments,Date,User
0,g52787,,Oct 2018,Airfarewatchdog
1,g52787,,,
2,g52787,,,
3,g52787,,Mar 2015,Hugh R
4,g52787,,,
5,g52787,,,
6,g52787,,Dec 2018,cheryl h
7,g52787,,,
8,g52787,,,
9,g52787,,Sep 2018,cheryl h
10,g52787,,,
11,g52787,,,
12,g52787,,Jul 2014,CELapadat
13,g52787,,,
14,g52787,,,
15,g52787,,,Erica B
16,g52787,,,
17,g52787,,,
18,g52787,,Oct 2018,cheryl h
19,g52787,,,
20,g52787,,,
21,g52787,,,Kait M
22,g52787,,,
23,g52787,,,
24,g52787,,Sep 2015,Cafe Fresco C
25,g52787,,,
26,g52787,,,
27,g52787,,May 2014,James M
28,g52787,,,
29,g52787,,,
30,g52787,,Jul 2017,Chastity R
31,g52787,,,
32,g52787,,,
33,g52787,,Aug 2016,Bob19512014
34,g52787,,,
35,g52787,,,
36,g52787,,Sep 2017,LinAdi7
37,g52787,,,
38,g52787,,,
39,g52787,,Sep 2018,rkoutso
40,g52787,,,
41,g52787,,,
42,g52787,,May 2018,Brian S
43,g52787,,,
44,g52787,,,
45,g52787,,,P7578YSinfo
46,g52787,,,
47,g52787,,,
48,g52787,,Oct 2018,Kimberly S
49,g52787,,,
50,g52787,,,
51,g52787,,Sep 2018,cheryl h
52,g52787,,,
53,g52787,,,
54,g52787,,Sep 2014,MikeyTravel
55,g52787,,,
56,g52787,,,
57,g52787,,May 2018,Erica B
58,g52787,,,
59,g52787,,,
60,g52787,,Oct 2018,Fred M
61,g52787,,,
62,g52787,,,
63,g52787,,Jul 2017,Brian S
64,g52787,,,
65,g52787,,,
66,g52787,,Sep 2015,Cafe Fresco C
67,g52787,,,
68,g52787,,,
69,g52787,,Mar 2017,Darrel S
70,g52787,,,
71,g52787,,,
72,g52787,,Feb 2017,PaBirddog
73,g52787,,,
74,g52787,,,
75,g52787,,Jun 2017,QuanQ W
76,g52787,,,
77,g52787,,,
78,g52787,,Feb 2019,kimstamps
79,g52787,,,
80,g52787,,,
81,g52787,,Sep 2018,rkoutso
82,g52787,,,
83,g52787,,,
84,g52787,,Jan 2018,Kimberly S
85,g52787,,,
86,g52787,,,
87,g52787,,Jul 2019,Sharon G
88,g52787,,,
89,g52787,,,
90,g52787,,Mar 2016,Scion
91,g52787,,,
92,g52787,,,
93,g52787,,Jul 2017,stan_39440
94,g52787,,,
95,g52787,,,
96,g52787,,Mar 2017,Donna S
97,g52787,,,
98,g52787,,,
99,g52787,,Jul 2016,Janet S
100,g52787,,,
101,g52787,,,
102,g52787,,May 2018,KCNPA
103,g52787,,,
104,g52787,,,
105,g52787,,Aug 2019,Toby G
106,g52787,,,
107,g52787,,,
108,g52787,,Oct 2018,cheryl h
109,g52787,,,
110,g52787,,,
111,g52787,,Jul 2018,yariellison
112,g52787,,,
113,g52787,,,
114,g52787,,Dec 2018,cheryl h
115,g52787,,,
116,g52787,,,
117,g52787,,Jul 2017,Prawet J
118,g52787,,,
119,g52787,,,
120,g52787,,Jul 2016,Janet S
121,g52787,,,
122,g52787,,,
123,g52787,,Jul 2018,yariellison
124,g52787,,,
125,g52787,,,
126,g52787,,Dec 2010,HarrisburgRiverboat
127,g52787,,,
128,g52787,,,
129,g52787,,Feb 2018,Sherrie G
130,g52787,,,
131,g52787,,,
132,g52787,,Jul 2015,James S
133,g52787,,,
134,g52787,,,
135,g52787,,Jul 2018,Nuka87
136,g52787,,,
137,g52787,,,
138,g52787,,Jul 2016,Trahnel M
139,g52787,,,
140,g52787,,,
141,g52787,,Aug 2016,arsen21
142,g52787,,,
143,g52787,,,
144,g52787,,Jul 2016,Janet S
145,g52787,,,
146,g52787,,,
147,g52787,,Aug 2016,arsen21
148,g52787,,,
149,g52787,,,
150,g52787,,Feb 2018,HarrisburgSenators
151,g52787,,,
152,g52787,,,
