,CityID,Comments,Date,User
0,g42391,"Ready, set, paddle.",Oct 2018,Experiences
1,g42391,,,
2,g42391,,,
3,g42391,,Jan 2019,Kristen C.
4,g42391,,,
5,g42391,,,
6,g42391,,Dec 2013,Sudarsan V
7,g42391,,,
8,g42391,,,
9,g42391,,Aug 2018,Lesley G
10,g42391,,,
11,g42391,,,
12,g42391,,Aug 2018,Lesley G
13,g42391,,,
14,g42391,,,
15,g42391,,Nov 2015,CSM_HotelManager
16,g42391,,,
17,g42391,,,
18,g42391,,Jun 2015,Aldmar
19,g42391,,,
20,g42391,,,
21,g42391,,Apr 2018,Claddagh L
22,g42391,,,
23,g42391,,,
24,g42391,,Jun 2016,micky t
25,g42391,,,
26,g42391,,,
27,g42391,,May 2017,ConcordHospitality
28,g42391,,,
29,g42391,,,
30,g42391,,Nov 2015,TripsWithDogs
31,g42391,,,
32,g42391,,,
33,g42391,,Jun 2016,micky t
34,g42391,,,
35,g42391,,,
36,g42391,,Sep 2019,CrownePlazaLansing
37,g42391,,,
38,g42391,,,
39,g42391,,Nov 2015,CSM_HotelManager
40,g42391,,,
41,g42391,,,
42,g42391,,Sep 2019,Landry's Invoices
43,g42391,,,
44,g42391,,,
45,g42391,,Oct 2015,TMIHospitality
46,g42391,,,
47,g42391,,,
48,g42391,,Sep 2016,flintjarvis
49,g42391,,,
50,g42391,,,
51,g42391,,May 2017,ConcordHospitality
52,g42391,,,
53,g42391,,,
54,g42391,,Jun 2016,QualitySuitesMgr
55,g42391,,,
56,g42391,,,
57,g42391,,Jul 2015,Erin M
58,g42391,,,
59,g42391,,,
60,g42391,,Mar 2018,Mark C
61,g42391,,,
62,g42391,,,
63,g42391,,Oct 2018,HWS_Lansing_Eastwood
64,g42391,,,
65,g42391,,,
66,g42391,,Jul 2018,SpartyvisitsNtlParks
67,g42391,,,
68,g42391,,,
69,g42391,,Nov 2019,CraigSabine
70,g42391,,,
71,g42391,,,
72,g42391,,Aug 2015,TMIHospitality
73,g42391,,,
74,g42391,,,
75,g42391,,Oct 2018,HWS_Lansing_Eastwood
76,g42391,,,
77,g42391,,,
78,g42391,,,Jen L
79,g42391,,,
80,g42391,,,
81,g42391,,Mar 2018,Mark C
82,g42391,,,
83,g42391,,,
84,g42391,,Mar 2015,Aaron M
85,g42391,,,
86,g42391,,,
87,g42391,,Aug 2013,texaswillie
88,g42391,,,
89,g42391,,,
90,g42391,,May 2017,Brooke S
91,g42391,,,
92,g42391,,,
93,g42391,,Jan 2016,Joe A
94,g42391,,,
95,g42391,,,
96,g42391,,Sep 2019,Landry's Invoices
97,g42391,,,
98,g42391,,,
99,g42391,,Jun 2018,Leesha
100,g42391,,,
101,g42391,,,
102,g42391,,Sep 2017,whitneyleigh
103,g42391,,,
104,g42391,,,
105,g42391,,Jun 2019,MIK
106,g42391,,,
107,g42391,,,
108,g42391,,Mar 2017,Bluiii2cu
109,g42391,,,
110,g42391,,,
111,g42391,,Sep 2017,whitneyleigh
112,g42391,,,
113,g42391,,,
114,g42391,,Apr 2018,Diana A
115,g42391,,,
116,g42391,,,
117,g42391,,Sep 2019,Bob Ford
118,g42391,,,
119,g42391,,,
120,g42391,,Sep 2019,Bob Ford
121,g42391,,,
122,g42391,,,
123,g42391,,Aug 2016,dmbarclay06
124,g42391,,,
125,g42391,,,
126,g42391,,Aug 2017,MoeTripper
127,g42391,,,
128,g42391,,,
129,g42391,,Mar 2013,Chipperhigh2
130,g42391,,,
131,g42391,,,
132,g42391,,Oct 2015,Mark L
133,g42391,,,
134,g42391,,,
135,g42391,,Jul 2019,Coopermomma
136,g42391,,,
137,g42391,,,
138,g42391,,Jul 2019,Michelle P
139,g42391,,,
140,g42391,,,
141,g42391,,Aug 2017,MoeTripper
142,g42391,,,
143,g42391,,,
144,g42391,,Aug 2017,Track H
145,g42391,,,
146,g42391,,,
147,g42391,,Nov 2019,CraigSabine
148,g42391,,,
149,g42391,,,
150,g42391,,Jul 2019,Coopermomma
151,g42391,,,
152,g42391,,,
