,CityID,Comments,Date,User
0,g49049,,Oct 2015,Sburris65
1,g49049,,,
2,g49049,,,
3,g49049,,Jul 2015,Steven P
4,g49049,,,
5,g49049,,,
6,g49049,,Apr 2019,Rakesh Khare
7,g49049,,,
8,g49049,,,
9,g49049,,Jun 2017,SREE Hotels
10,g49049,,,
11,g49049,,,
12,g49049,,May 2017,Marvin S
13,g49049,,,
14,g49049,,,
15,g49049,,Apr 2017,Bob M
16,g49049,,,
17,g49049,,,
18,g49049,,Dec 2019,CharlotteDayTripper
19,g49049,,,
20,g49049,,,
21,g49049,,Oct 2017,TylerHIEConcordGM
22,g49049,,,
23,g49049,,,
24,g49049,,Jul 2017,Devante W
25,g49049,,,
26,g49049,,,
27,g49049,,Apr 2019,Rakesh Khare
28,g49049,,,
29,g49049,,,
30,g49049,,Jan 2017,Dani-K-Travel
31,g49049,,,
32,g49049,,,
33,g49049,,May 2018,Annalee T
34,g49049,,,
35,g49049,,,
36,g49049,,Mar 2018,lmcclain
37,g49049,,,
38,g49049,,,
39,g49049,,Jan 2017,Dani-K-Travel
40,g49049,,,
41,g49049,,,
42,g49049,,Dec 2017,Devante W
43,g49049,,,
44,g49049,,,
45,g49049,,Aug 2018,Huntersville
46,g49049,,,
47,g49049,,,
48,g49049,,May 2017,ANDREA T
49,g49049,,,
50,g49049,,,
51,g49049,,,MLC1960
52,g49049,,,
53,g49049,,,
54,g49049,,Apr 2017,KinleyPaisley
55,g49049,,,
56,g49049,,,
57,g49049,,Aug 2018,Huntersville
58,g49049,,,
59,g49049,,,
60,g49049,,Jun 2017,SREE Hotels
61,g49049,,,
62,g49049,,,
63,g49049,,,Prinesh P
64,g49049,,,
65,g49049,,,
66,g49049,,Oct 2018,Iratdog
67,g49049,,,
68,g49049,,,
69,g49049,,,LKNCHOWHOUND
70,g49049,,,
71,g49049,,,
72,g49049,,Apr 2017,Joey G
73,g49049,,,
74,g49049,,,
75,g49049,,Nov 2015,TonyFromGeorgia
76,g49049,,,
77,g49049,,,
78,g49049,,Mar 2018,Eric H
79,g49049,,,
80,g49049,,,
81,g49049,,Sep 2017,TylerHIEConcordGM
82,g49049,,,
83,g49049,,,
84,g49049,,Jan 2017,Margarita
85,g49049,,,
86,g49049,,,
87,g49049,,Jun 2019,tenantrep
88,g49049,,,
89,g49049,,,
90,g49049,,Apr 2018,Great_Beer_Now
91,g49049,,,
92,g49049,,,
93,g49049,,Jan 2017,Margarita
94,g49049,,,
95,g49049,,,
96,g49049,,Jun 2016,Richgirl45
97,g49049,,,
98,g49049,,,
99,g49049,,Oct 2018,Prinesh P
100,g49049,,,
101,g49049,,,
102,g49049,,Jun 2016,Celt001
103,g49049,,,
104,g49049,,,
105,g49049,,Aug 2016,🇺🇸 Uof〽️ 🏈🏀⚾️ 🤼‍♂️ 🏒
106,g49049,,,
107,g49049,,,
108,g49049,,,Rosie P
109,g49049,,,
110,g49049,,,
111,g49049,,Jul 2019,Linda W
112,g49049,,,
113,g49049,,,
114,g49049,,Jul 2018,CSatty
115,g49049,,,
116,g49049,,,
117,g49049,,Oct 2015,Sburris65
118,g49049,,,
119,g49049,,,
120,g49049,,May 2017,Marvin S
121,g49049,,,
122,g49049,,,
123,g49049,,Jun 2016,Laura A
124,g49049,,,
125,g49049,,,
126,g49049,,Mar 2019,Havana Carolina Restaurant & Bar
127,g49049,,,
128,g49049,,,
129,g49049,,May 2014,Mike T
130,g49049,,,
131,g49049,,,
132,g49049,,Apr 2019,PhatPatW
133,g49049,,,
134,g49049,,,
135,g49049,,Oct 2015,Karen M
136,g49049,,,
137,g49049,,,
138,g49049,,Jul 2019,leonaroselle
139,g49049,,,
140,g49049,,,
141,g49049,,May 2016,Jeremy C
142,g49049,,,
143,g49049,,,
